video,width,height,question,answer,qid
601,1280,720,what is a woman riding across a field on,horse,15053
601,1280,720,what is a woman riding across a field,horse,15054
601,1280,720,who is galloping on a horse,woman,15055
601,1280,720,who rides a horse,woman,15056
601,1280,720,who is riding on a horse,woman,15057
601,1280,720,who is riding a horse,girl,15058
601,1280,720,what is a woman galloping on,horse,15059
601,1280,720,what is a woman riding on,horse,15060
601,1280,720,what a woman rides,horse,15061
601,1280,720,what did the lady gallop on,horse,15062
601,1280,720,what is a woman riding,horse,15063
601,1280,720,what is a girl riding,horse,15064
601,1280,720,what is the woman riding,horse,15065
601,1280,720,what is a woman doing,gallop,15066
602,1280,720,where is a woman riding a horse,pasture,15067
602,1280,720,who is riding a horse without a saddle,woman,15068
602,1280,720,who is riding a horse in a pasture,woman,15069
602,1280,720,what is a woman riding without a saddle,horse,15070
602,1280,720,what is a woman riding a horse without,saddle,15071
602,1280,720,what is a woman riding in a pasture,horse,15072
602,1280,720,who is riding a galloping horse,woman,15073
602,1280,720,what is a woman riding a horse in,pasture,15074
602,1280,720,what did the girl ride in the pen,horse,15075
602,1280,720,who rides a horse,woman,15076
602,1280,720,who is riding on a horse,woman,15077
602,1280,720,what is a young woman riding,galloping,15078
602,1280,720,who is riding a horse,woman,15079
602,1280,720,what is a woman riding on,horse,15080
602,1280,720,what a woman rides,horse,15081
602,1280,720,what is someone riding,horse,15082
602,1280,720,what is a woman riding,horse,15083
602,1280,720,what is the woman riding,horse,15084
602,1280,720,what did the girl ride,horse,15085
603,320,240,what is painting on a piece of paper,elephant,15086
603,320,240,what is painting a line on a canvas,elephant,15087
603,320,240,what is drawing a picture with a brush,elephant,15088
603,320,240,what is an elephant drawing with a brush,picture,15089
603,320,240,what is an elephant drawing a picture with,brush,15090
603,320,240,what is painting a picture with its trunk,elephant,15091
603,320,240,what is an elephant holding a paintbrush in,trunk,15092
603,320,240,what is an elephant painting with its trunk,picture,15093
603,320,240,what does an elephant use to paint on a canvas,trunk,15094
603,320,240,what is an elephant painting a picture with,trunk,15095
603,320,240,what uses a paint brush,elephant,15096
603,320,240,what is drawing with its trunk,elephant,15097
603,320,240,what is painting with its trunk,elephant,15098
603,320,240,what is painting a picture,elephant,15099
603,320,240,what does an elephant use,paint,15100
603,320,240,what is an elephant painting,picture,15101
603,320,240,what did the elephant paint with,trunk,15102
603,320,240,what is an elephant drawing with,trunk,15103
603,320,240,what is an elephant painting with,trunk,15104
603,320,240,what is painting,elephant,15105
603,320,240,what is an elephant doing,paint,15106
603,320,240,what is a elephant doing,paint,15107
603,320,240,what is an elephant doing,hold,15108
603,320,240,what is an elephant doing,draw,15109
603,320,240,what is the elephant doing,paint,15110
604,1280,720,how many couples are talking in the living room,two,15111
604,1280,720,how many ladies are talking to each other sitting on opposite sides with their respective spouses,two,15112
604,1280,720,how many couples are talking with each other,two,15113
604,1280,720,how many young couples talk to each other,two,15114
604,1280,720,how many couples are talking each other,two,15115
604,1280,720,how many couples are interacting,two,15116
604,1280,720,how many couples are sitting,two,15117
604,1280,720,how many couples are talking,two,15118
604,1280,720,what are talking with each other,couple,15119
604,1280,720,what are talking to each other,couple,15120
604,1280,720,what are two couples doing,interact,15121
604,1280,720,what are two couple doing,talk,15122
604,1280,720,what are two ladies doing,talk,15123
604,1280,720,what are the women doing,talk,15124
604,1280,720,what are two couples doing,sit,15125
604,1280,720,what were couples doing,talk,15126
605,480,360,what is lying on a bed placed within a glass enclosure,otter,15127
605,480,360,what lat on the cot at camp,cat,15128
605,480,360,what is rolling around in a glass enclosure,otter,15129
605,480,360,what does a small animal roll around on,towel,15130
605,480,360,what rolls around on a towel,animal,15131
605,480,360,what is looking through a glass wall,otter,15132
605,480,360,what is lying on a blanket,otter,15133
605,480,360,what is sitting on a bed,otter,15134
605,480,360,what is a sea otter sitting on,bed,15135
605,480,360,what lay on the cot,cat,15136
605,480,360,what does an otter pup play near,window,15137
605,480,360,what was looking out the window,seal,15138
605,480,360,what plays near a window,otter,15139
605,480,360,what plays around on a mat,otter,15140
605,480,360,what is laying on a sheet,otter,15141
605,480,360,what was the seal looking out,window,15142
605,480,360,what is an otter laying on,sheet,15143
605,480,360,what is in a glass box,otter,15144
605,480,360,what does an otter play around on,mat,15145
605,480,360,what did the cat lie on,cot,15146
605,480,360,what is on a bed,otter,15147
605,480,360,what is an otter on,bed,15148
605,480,360,what is playing,otter,15149
605,480,360,what is a baby otter doing,lie,15150
605,480,360,what is a baby otter doing,play,15151
605,480,360,what is a baby otter doing,roll,15152
605,480,360,what is a otter doing,look,15153
605,480,360,what is a sea otter doing,sit,15154
605,480,360,what is an otter doing,lay,15155
605,480,360,what was the seal doing,look,15156
606,1280,720,who tears off the excess from a folded sheet of white paper,man,15157
606,1280,720,who is shown tearing off a rectangular piece of paper from a paper triangle,someone,15158
606,1280,720,what is someone shown tearing off a rectangular piece of from a paper triangle,paper,15159
606,1280,720,who tears a piece of paper in half,man,15160
606,1280,720,who is tearing paper along a crease,man,15161
606,1280,720,who tore a paper along a fold,child,15162
606,1280,720,who is ripping a piece of paper,man,15163
606,1280,720,who is tearing a piece of paper,person,15164
606,1280,720,who is cutting a piece of paper,man,15165
606,1280,720,what did a child tear along a fold,paper,15166
606,1280,720,what is a man tearing along a crease,paper,15167
606,1280,720,who is cutting a paper by hands,man,15168
606,1280,720,what a man tears a piece of in half,paper,15169
606,1280,720,what a man tears a piece of paper in,half,15170
606,1280,720,what is a person tearing a piece of,paper,15171
606,1280,720,what is a man ripping a piece of,paper,15172
606,1280,720,what is a man cutting a piece of,paper,15173
606,1280,720,what is a man tearing paper along,crease,15174
606,1280,720,what is a man cutting by hands,paper,15175
606,1280,720,what is paper being ripped in,half,15176
606,1280,720,who tore a paper,child,15177
606,1280,720,what is being ripped in half,paper,15178
606,1280,720,who is tearing paper,person,15179
606,1280,720,who is cutting a paper,man,15180
606,1280,720,what did a child tear,paper,15181
606,1280,720,what is the man tearing,paper,15182
606,1280,720,what is a man cutting,paper,15183
606,1280,720,what is being ripped apart,paper,15184
606,1280,720,what is being torn,paper,15185
606,1280,720,what is a man doing,cut,15186
606,1280,720,what is a man doing,rip,15187
606,1280,720,what is a man doing,tear,15188
606,1280,720,what is a person doing,tear,15189
606,1280,720,what is someone is shown doing,tear,15190
606,1280,720,what is the man doing,tear,15191
607,540,360,who walks a dog at a dog show,woman,15192
607,540,360,who is walking with a dog at a show,woman,15193
607,540,360,what does a woman walk at a dog show,dog,15194
607,540,360,what is a woman walking with a dog at,show,15195
607,540,360,what does a woman walk onto astro turf,dog,15196
607,540,360,what is a woman walking with at a show,dog,15197
607,540,360,what does a woman walk into a competition ring,dog,15198
607,540,360,what is a woman walking with across the grass,dog,15199
607,540,360,who is walking with a dog,woman,15200
607,540,360,what is barking at a woman,dog,15201
607,540,360,who is a dog barking at,woman,15202
607,540,360,what is dancing with the woman,dog,15203
607,540,360,who is the dog dancing with,woman,15204
607,540,360,what is following a woman,dog,15205
607,540,360,who is a dog following,woman,15206
607,540,360,what is a woman walking with,dog,15207
607,540,360,what is walking,dog,15208
607,540,360,what follows,pet,15209
607,540,360,what are a woman and dog doing,walk,15210
607,540,360,what is a woman doing,walk,15211
607,540,360,what is a woman shows off her doing,prance,15212
607,540,360,what is a dog doing,bark,15213
607,540,360,what is the dog doing,dance,15214
608,320,240,who is performing a complex yoga posture called suryanamaskar,man,15215
608,320,240,who performs a series of yoga exercises on a mountain top,man,15216
608,320,240,who is performing various yoga postures in an open place,man,15217
608,320,240,who is doing yoga on top a rock,man,15218
608,320,240,what does a man perform a series of on a mountain top,yoga,15219
608,320,240,who is doing some yoga stretching exercises,man,15220
608,320,240,what is a man doing on top a rock,yoga,15221
608,320,240,what is a man performing in an open place,yoga,15222
608,320,240,what is a man doing stretching exercises,yoga,15223
608,320,240,who did tai chi stretching exercises,man,15224
608,320,240,who stretches on a mountain top,man,15225
608,320,240,who does yoga exercises,man,15226
608,320,240,who is performing yoga,man,15227
608,320,240,who is doing yoga,man,15228
608,320,240,what is a man performing,yoga,15229
608,320,240,what is a man doing,yoga,15230
608,320,240,what is the man doing,yoga,15231
608,320,240,what does a man do,yoga,15232
608,320,240,who stretched outside,man,15233
608,320,240,who stretches,man,15234
608,320,240,who is stretching,man,15235
608,320,240,what is a man doing,perform,15236
608,320,240,what is a man doing,stretch,15237
608,320,240,what is the man did tai chi doing,stretch,15238
609,480,360,who is going through water splash ride in park,man,15239
609,480,360,who rides down a tube flushing water leading to a toilet shaped bowl and circulates along the sides of the bowl,man,15240
609,480,360,who takes a ride down a water slide,man,15241
609,480,360,who slides in a human toilet bowl,man,15242
609,480,360,what does a man take down a water slide,ride,15243
609,480,360,who is sliding in the water slide,man,15244
609,480,360,who is sliding down a water slide,man,15245
609,480,360,who is going down a water slide,man,15246
609,480,360,who slid down the water slide,man,15247
609,480,360,who went down the water slide,man,15248
609,480,360,who slides down a long waterslide,man,15249
609,480,360,who goes down a water slide,boy,15250
609,480,360,who rides a water slide,man,15251
609,480,360,who slide down the water slide,man,15252
609,480,360,who rides a water ride,man,15253
609,480,360,what is a man sliding down,water,15254
609,480,360,what is a man going down,water,15255
609,480,360,who is going down a slide,someone,15256
609,480,360,who does a man slide down,waterslide,15257
609,480,360,what the man slide down,water,15258
609,480,360,what a man rides,water,15259
609,480,360,what is someone going down,slide,15260
609,480,360,what is a man doing,slide,15261
609,480,360,what is a man rides down a tube flushing water doing,lead,15262
610,320,240,who read from a paper to the class,teacher,15263
610,320,240,who reads aloud from a piece of paper,teacher,15264
610,320,240,who is holding a sheet of paper,woman,15265
610,320,240,who is reading a piece of paper,woman,15266
610,320,240,who is reading out loud from a piece of paper,teacher,15267
610,320,240,who read a paper to the class,teacher,15268
610,320,240,what did the teacher read from a paper to,clas,15269
610,320,240,what did the teacher read from to the class,paper,15270
610,320,240,what did a teacher read a paper to,clas,15271
610,320,240,what did a teacher read to the class,paper,15272
610,320,240,what is a woman holding a sheet of,paper,15273
610,320,240,what is a woman reading a piece of,paper,15274
610,320,240,who is reading aloud from a paper,teacher,15275
610,320,240,who is reading the text,woman,15276
610,320,240,what is a teacher reading aloud from,paper,15277
610,320,240,who reads to the class,teacher,15278
610,320,240,what is a woman reading,text,15279
610,320,240,who is reading the paper,teacher,15280
610,320,240,who is reading a paper aloud,woman,15281
610,320,240,what does a female teacher read to,clas,15282
610,320,240,what is the teacher reading,paper,15283
610,320,240,what is a woman reading aloud,paper,15284
610,320,240,what does a teacher read to,clas,15285
610,320,240,who is reading out loud,woman,15286
610,320,240,what is a female teacher doing,read,15287
610,320,240,what is a teacher doing,read,15288
610,320,240,what is a woman doing,hold,15289
610,320,240,what is the teacher doing,read,15290
611,320,240,what do a group of women dance in,line,15291
611,320,240,what do a group of dancers perform,maneuver,15292
611,320,240,what do a group of women dance in with each other,concert,15293
611,320,240,what are a group of women dancing to in the open,music,15294
611,320,240,what do a group of women do,dance,15295
611,320,240,what did the ladies dance outside,dance,15296
611,320,240,what are women ritually dancing in,village,15297
611,320,240,what are girls dancing together on,ground,15298
611,320,240,who are dancing,woman,15299
611,320,240,what are a group of indian women doing,dance,15300
611,320,240,what are a group of women doing,dance,15301
611,320,240,what are a group of women doing,hold,15302
611,320,240,what are a number of women doing,dance,15303
611,320,240,what are girls doing,dance,15304
611,320,240,what are several woman doing,dance,15305
611,320,240,what are some women doing,dance,15306
611,320,240,what are the women doing,dance,15307
611,320,240,what are tribes doing,dance,15308
611,320,240,what are women doing,hold,15309
611,320,240,what is women are ritually doing,dance,15310
612,640,360,who stepped over a fallen tree in a forest,man,15311
612,640,360,who steps over a fallen tree in the forest,man,15312
612,640,360,who is stepping over a log in the woods,man,15313
612,640,360,who is stepping over a log in the forest,man,15314
612,640,360,who is stepping over a tree in woods,man,15315
612,640,360,who is crossing a tree in a forest,man,15316
612,640,360,what did the man step over a fallen tree in,forest,15317
612,640,360,what is a man crossing a tree in,forest,15318
612,640,360,what is a man crossing in a forest,tree,15319
612,640,360,who walks through the woods,man,15320
612,640,360,who is walking through the woods,person,15321
612,640,360,what is a person doing,walk,15322
612,640,360,what is a man crosses a fallen tree trunk as he doing,tread,15323
612,640,360,what is a man doing,cros,15324
612,640,360,what is a man doing,step,15325
612,640,360,what is the man doing,walk,15326
613,480,360,who is rolling the barrel of a gun,man,15327
613,480,360,who is pulling the hammer on a revolver,man,15328
613,480,360,what is a man rolling the barrel of,gun,15329
613,480,360,who is firing with a revolver,man,15330
613,480,360,who is trying to shoot a bullet,man,15331
613,480,360,who fires an empty revolver,man,15332
613,480,360,who aims a handgun,man,15333
613,480,360,who is shooting a pistol,man,15334
613,480,360,who is aiming a gun,man,15335
613,480,360,who is shooting a gun,man,15336
613,480,360,who shot his gun,man,15337
613,480,360,what does a man aim,handgun,15338
613,480,360,what is a man aiming,gun,15339
613,480,360,what is the man aiming,gun,15340
613,480,360,what does a man fire,revolver,15341
613,480,360,what is a man shooting,gun,15342
613,480,360,what did the man shoot,gun,15343
613,480,360,what is a man doing,shoot,15344
613,480,360,what is a man doing,hold,15345
613,480,360,what is a man doing,aim,15346
613,480,360,what is a man doing,fire,15347
613,480,360,what is a man doing,pull,15348
613,480,360,what is a man doing,roll,15349
613,480,360,what is a man doing,try,15350
613,480,360,what is the man doing,aim,15351
614,640,352,who is shown putting a small square object into a mixing bowl,someone,15352
614,640,352,who is slicing butter into an electric mixer,man,15353
614,640,352,who is cutting slices of butter into a mixing bowl,man,15354
614,640,352,who is cutting pieces of butter into a mixing bowl,man,15355
614,640,352,who is putting butter chunks in the food processor,person,15356
614,640,352,who is putting butter into a steel bowl,man,15357
614,640,352,who puts butter into a mixing bowl,man,15358
614,640,352,who is chopping butter into a container,man,15359
614,640,352,who cut up butter into a pan,man,15360
614,640,352,what is a man slicing into an electric mixer,butter,15361
614,640,352,who is adding butter into a pot,person,15362
614,640,352,what is a man cutting slices of into a mixing bowl,butter,15363
614,640,352,what is a man cutting pieces of into a mixing bowl,butter,15364
614,640,352,what is a man cutting into a mixing bowl,butter,15365
614,640,352,what is a man putting into a steel bowl,butter,15366
614,640,352,what did a man cut up into a pan,butter,15367
614,640,352,what is a man chopping into a container,butter,15368
614,640,352,what does a man put into a mixing bowl,butter,15369
614,640,352,what does an individual drop into a mixer,food,15370
614,640,352,who is added in the stand mixer,butter,15371
614,640,352,who drops food into a mixer,individual,15372
614,640,352,what is a person putting in the food processor,butter,15373
614,640,352,what is a person adding into a pot,butter,15374
614,640,352,who cut butter into a bowl,man,15375
614,640,352,what is a man chopping butter into,container,15376
614,640,352,what is a person adding butter into,pot,15377
614,640,352,who is slicing some butter pieces,man,15378
614,640,352,what is butter being put into,bowl,15379
614,640,352,what did the man cut into a bowl,butter,15380
614,640,352,what does an individual drop food into,mixer,15381
614,640,352,what is being put into a mixer,butter,15382
614,640,352,what did the man cut butter into,bowl,15383
614,640,352,who is slicing butter,man,15384
614,640,352,what is being put into a bowl,butter,15385
614,640,352,who is cutting butter,man,15386
614,640,352,who is cutting a butter,man,15387
614,640,352,who cuts food,individual,15388
614,640,352,what does an individual cut,food,15389
614,640,352,what is a man slicing,butter,15390
614,640,352,what is the man cutting,butter,15391
614,640,352,what is a man cutting,butter,15392
614,640,352,what is a man doing,slouse,15393
614,640,352,what is a man doing,cut,15394
614,640,352,what is a man doing,chop,15395
614,640,352,what is a person doing,put,15396
614,640,352,what is someone is shown doing,put,15397
614,640,352,what is the man doing,cut,15398
615,480,360,how many computerized men are riding motorcycles down a race track,three,15399
615,480,360,how many motorcyclists rode down the road,three,15400
615,480,360,how many computerized men turn to one side in a bike race,three,15401
615,480,360,what did the racers ride their motorcycles on,racetrack,15402
615,480,360,how many motorcycles are racing down the track,three,15403
615,480,360,how many motorcyle racers are competing,three,15404
615,480,360,what are motor bikes racing in,motogp,15405
615,480,360,what are racing in motogp,motor,15406
615,480,360,what did three motorcyclists ride down,road,15407
615,480,360,what are motorcyclists racing on,track,15408
615,480,360,what are three motorcycles racing down,track,15409
615,480,360,who are competing,motorcyle,15410
615,480,360,what is motocross bikers doing,race,15411
615,480,360,what are bikers doing,race,15412
615,480,360,what are motor bikes doing,race,15413
615,480,360,what are motorcyclists doing,race,15414
615,480,360,what are people doing,race,15415
615,480,360,what are three motorcycles doing,race,15416
615,480,360,what are three motorcyle racers doing,compete,15417
616,320,240,what are several images of rugby players passing to each other,ball,15418
616,320,240,who are passing the ball to each other,rugby,15419
616,320,240,who tackled the man with the ball,man,15420
616,320,240,what are boys playing a rugby on,ground,15421
616,320,240,what are computerized rugby players passing to each other,ball,15422
616,320,240,what are boys playing on the ground,rugby,15423
616,320,240,what did the team members pass to each other,ball,15424
616,320,240,what did the players pass to each other,ball,15425
616,320,240,what generated soccer game is occurring,computer,15426
616,320,240,what did a computer generate is occurring,soccer,15427
616,320,240,what do an animate,rugby,15428
616,320,240,what are men tossing,ball,15429
616,320,240,what are men passing,ball,15430
616,320,240,what are several images of rugby players doing,pas,15431
616,320,240,what is a computer generated soccer game doing,occur,15432
616,320,240,what are boys doing,play,15433
616,320,240,what are computerized rugby players doing,pas,15434
616,320,240,what are men doing,pas,15435
616,320,240,what are men doing,tos,15436
616,320,240,what are players doing,play,15437
616,320,240,what are some animated players doing,play,15438
616,320,240,what is the rules of rugby are demonstrated through an animated version of two teams doing,play,15439
617,480,360,who is blowing a large bubble with chewing gum,girl,15440
617,480,360,who blew a big bubble out of gum,girl,15441
617,480,360,who is blowing a big bubble from a bubblegum,woman,15442
617,480,360,who is blowing a large bubble gum bubble,woman,15443
617,480,360,who blew a very large bubble with gum,girl,15444
617,480,360,who is blowing a bubble with gum,girl,15445
617,480,360,who is a woman blowing a big bubble from,bubblegum,15446
617,480,360,what is a girl blowing with chewing gum,bubble,15447
617,480,360,who blows a bubble with gum,girl,15448
617,480,360,what did the girl blow a big bubble out of,gum,15449
617,480,360,what did the girl blow out of gum,bubble,15450
617,480,360,what is a girl blowing a large bubble with,gum,15451
617,480,360,what is a woman blowing from a bubblegum,bubble,15452
617,480,360,who is blowing a large bubblegum bubble,woman,15453
617,480,360,what is a girl blowing a bubble with,gum,15454
617,480,360,who is blowing a very large gum bubble,woman,15455
617,480,360,what did a girl blow a very large bubble with,gum,15456
617,480,360,who blows a huge gum bubble,girl,15457
617,480,360,who is bubbling bubble gum,woman,15458
617,480,360,who is blowing bubble gum,girl,15459
617,480,360,who is blowing a bubblegum bubble,girl,15460
617,480,360,who is blowing a bubble,girl,15461
617,480,360,what is a woman bubbling,gum,15462
617,480,360,what is a girl doing,blow,15463
617,480,360,what is a woman doing,blow,15464
617,480,360,what is a young woman doing,blow,15465
617,480,360,what is the girl doing,blow,15466
618,480,360,who does a wheely on a motor bike,man,15467
618,480,360,who popped wheelies on his motorcycle in the dirt,man,15468
618,480,360,who is riding a wheelie on a motorcycle,man,15469
618,480,360,who is doing a wheelie on a motorcycle,man,15470
618,480,360,who does several wheelies on a motorcycle,man,15471
618,480,360,who is doing wheelies on a motorcycle,man,15472
618,480,360,who is doing stunts on motor bike,man,15473
618,480,360,who is riding a motorcycle on one wheel,man,15474
618,480,360,how many bikers pop wheelies,two,15475
618,480,360,what is a young man doing wheelies on,motorcycle,15476
618,480,360,who pops wheelies on a motorcycle,man,15477
618,480,360,what is a man riding a wheelie on,motorcycle,15478
618,480,360,what did the man pop wheelies on his motorcycle in,dirt,15479
618,480,360,what is a man doing a wheelie on,motorcycle,15480
618,480,360,what is a man riding on a motorcycle,wheelie,15481
618,480,360,who does wheelies on a motorcycle,man,15482
618,480,360,who pops wheelies on his motorcycle,biker,15483
618,480,360,who popped wheelies on his motorcycle,man,15484
618,480,360,what is a man doing wheelies on,motorcycle,15485
618,480,360,what is a man riding a motorcycle on,wheel,15486
618,480,360,what is a man riding on one wheel,motorcycle,15487
618,480,360,what is a man doing stunts on,motor,15488
618,480,360,what did the man pop wheelies on in the dirt,motorcycle,15489
618,480,360,who pops up a motorcycle,man,15490
618,480,360,who is performing a motorcycle trick,man,15491
618,480,360,who is riding a bike,man,15492
618,480,360,who is riding the motorcycle,man,15493
618,480,360,what did the man pop wheelies on,motorcycle,15494
618,480,360,what does a man pop up,motorcycle,15495
618,480,360,what is a man performing,motorcycle,15496
618,480,360,what is a man riding,bike,15497
618,480,360,what is the man riding,motorcycle,15498
618,480,360,what is a man doing,perform,15499
619,320,240,what is a man sitting on a bed playing,guitar,15500
619,320,240,who plays an acoustic guitar,man,15501
619,320,240,who sits on his bed,man,15502
619,320,240,who is playing guitar,guy,15503
619,320,240,who plays a guitar,man,15504
619,320,240,who plays the guitar,man,15505
619,320,240,who is playing a guitar,man,15506
619,320,240,who is playing the guitar,man,15507
619,320,240,who played his guitar,man,15508
619,320,240,what does a man play,guitar,15509
619,320,240,what is a guy playing,guitar,15510
619,320,240,what is a man playing,guitar,15511
619,320,240,what is the man playing,guitar,15512
619,320,240,what does a man sit on,bed,15513
619,320,240,what did the man play,guitar,15514
619,320,240,what is a guy doing,play,15515
619,320,240,what is a man doing,play,15516
619,320,240,what is a man doing,sit,15517
619,320,240,what is the man doing,play,15518
620,352,240,what is getting something out of the refrigerator,dog,15519
620,352,240,who did the dog help to the food in the refrigerator,refriderator,15520
620,352,240,what is eating food out of the refrigerator,dog,15521
620,352,240,what helped a refriderator to the food in the refrigerator,dog,15522
620,352,240,what did the dog take out of the refrigerator,something,15523
620,352,240,what is a dog getting out of the refrigerator,something,15524
620,352,240,what took something out of the refrigerator,dog,15525
620,352,240,what does a large dog get something out of,refrigerator,15526
620,352,240,what gets something out of a refrigerator,dog,15527
620,352,240,what is grabbing something from the refrigerator,dog,15528
620,352,240,what is stealing food from a refrigerator,dog,15529
620,352,240,what is a dog grabbing from the refrigerator,something,15530
620,352,240,what is a dog eating out of the refrigerator,food,15531
620,352,240,what is a dog stealing from a refrigerator,food,15532
620,352,240,what is a dog taking from a refrigerator,something,15533
620,352,240,what is taking something from a refrigerator,dog,15534
620,352,240,what grabs food from a fridge,dog,15535
620,352,240,what is a dog grabbing something from,refrigerator,15536
620,352,240,what is a dog stealing food from,refrigerator,15537
620,352,240,what is a dog taking something from,refrigerator,15538
620,352,240,what walks by a refriderator,dog,15539
620,352,240,what closes a refrigerator door,dog,15540
620,352,240,what opened the refrigerator,dog,15541
620,352,240,what opens the refrigerator,dog,15542
620,352,240,who does a dog walk by,refriderator,15543
620,352,240,what is opening a fridge,dog,15544
620,352,240,what did the dog open,refrigerator,15545
620,352,240,what does a dog open,refrigerator,15546
620,352,240,what does a dog close,refrigerator,15547
620,352,240,what is a dog opening,fridge,15548
620,352,240,what is standing open,refrigerator,15549
620,352,240,what is a refrigerator door doing,stand,15550
620,352,240,what is a dog doing,eat,15551
620,352,240,what is a dog doing,steal,15552
620,352,240,what is a dog doing,grab,15553
621,320,240,who is cutting a grass by scissor,boy,15554
621,320,240,who cuts a clump of grass with scissors,teenager,15555
621,320,240,who cut the grass by the curb with scissors,boy,15556
621,320,240,who is cutting grass with a pair of scissors,boy,15557
621,320,240,what does a boy cutting grass at the edge of a sidewalk yell,something,15558
621,320,240,who is edging the lawn with scissors,boy,15559
621,320,240,what did the boy cut by the curb with scissors,gras,15560
621,320,240,who is using scissors to cut the grass,boy,15561
621,320,240,who is cutting the grass with scissors,boy,15562
621,320,240,what is a teenage boy cutting with scissors,gras,15563
621,320,240,what is a boy cutting with a pair of scissors,gras,15564
621,320,240,what is a young man cutting with scissors,gras,15565
621,320,240,who is trimming grass with scissors,boy,15566
621,320,240,who cuts grass with scissors,boy,15567
621,320,240,who cut the grass with scissors,boy,15568
621,320,240,what is a boy edging with scissors,lawn,15569
621,320,240,who is cutting grass with scissors,boy,15570
621,320,240,what did the boy cut with scissors,gras,15571
621,320,240,what is a boy trimming with scissors,gras,15572
621,320,240,what is someone cutting with scissors,gras,15573
621,320,240,what does a boy cut with scissors,gras,15574
621,320,240,what is a boy cutting with scissors,gras,15575
621,320,240,who is cutting grass,boy,15576
621,320,240,what is a boy cutting,gras,15577
621,320,240,what is a boy doing,cut,15578
621,320,240,what is a teenage boy doing,cut,15579
621,320,240,what is someone doing,cut,15580
621,320,240,what is a young man doing,cut,15581
621,320,240,what is a boy doing,trim,15582
621,320,240,what is the boy doing,use,15583
621,320,240,what is a boy doing,edge,15584
622,192,144,who moved to the music on the sidewalk,man,15585
622,192,144,who is dancing on the side of the street,man,15586
622,192,144,who moved to the music on the street,man,15587
622,192,144,what did the man move to on the sidewalk,music,15588
622,192,144,who is swinging his hip with his hands placed thereon as he bends sideways standing on a pavement,man,15589
622,192,144,what did the man move to the music on,sidewalk,15590
622,192,144,what did the man move to on the street,music,15591
622,192,144,who is dancing in the street,man,15592
622,192,144,who bends sideways standing on a pavement,man,15593
622,192,144,who is dancing on a sidewalk with his hands in his pants pockets,man,15594
622,192,144,what is an elderly man dancing in,street,15595
622,192,144,who dances on the sidewalk,man,15596
622,192,144,who is dancing on the sidewalk,man,15597
622,192,144,what is an old man swinging with his hands placed thereon as he bends sideways standing on a pavement,hip,15598
622,192,144,who is doing a chicken dance,man,15599
622,192,144,what is a man dancing on with his hands in his pants pockets,sidewalk,15600
622,192,144,what does a man bend sideways standing on,pavement,15601
622,192,144,what does an old man dance on,sidewalk,15602
622,192,144,what is a man dancing on,sidewalk,15603
622,192,144,what is a man dancing in,street,15604
622,192,144,what is a man doing,chicken,15605
622,192,144,who is dancing outside,man,15606
622,192,144,who dances,man,15607
622,192,144,who is dancing,man,15608
622,192,144,what is a man doing,dance,15609
622,192,144,what is an old man doing,dance,15610
622,192,144,what is an elderly man doing,dance,15611
622,192,144,what is the old man doing,dance,15612
623,640,360,who is slicing through a slab of tofu,woman,15613
623,640,360,who is splitting a block of tofu in half,woman,15614
623,640,360,who slices a block of tofu,woman,15615
623,640,360,what is a woman with a knife horizontally slicing a block of,tofu,15616
623,640,360,who is slicing a butter into two pieces,girl,15617
623,640,360,who slices tofu in half lengthwise,woman,15618
623,640,360,what is a girl slicing into two pieces,butter,15619
623,640,360,what does a woman slice a block of,tofu,15620
623,640,360,who sliced the cheese,lady,15621
623,640,360,who is slicing some butter,woman,15622
623,640,360,who is cutting tofu,woman,15623
623,640,360,what does a woman slice tofu in,lengthwise,15624
623,640,360,what did the lady slice,cheese,15625
623,640,360,what is a woman slicing,butter,15626
623,640,360,what is a woman cutting,tofu,15627
623,640,360,who is slicing tofu,woman,15628
623,640,360,who is carefully slicing tofu,woman,15629
623,640,360,who cuts tofu,woman,15630
623,640,360,what is a woman doing,slouse,15631
623,640,360,what is a woman doing,split,15632
623,640,360,what is a girl doing,slouse,15633
623,640,360,what is a woman in doing,slouse,15634
623,640,360,what is a woman is carefully doing,slouse,15635
623,640,360,what is a woman with a knife is horizontally doing,slouse,15636
623,640,360,what is a woman doing,cut,15637
623,640,360,what is the woman doing,slouse,15638
624,640,360,who is slicing a block of tofu into small rectangles,woman,15639
624,640,360,who makes vertical cuts across a slab of tofu using a knife,woman,15640
624,640,360,what is a woman slicing a block of into small rectangles,tofu,15641
624,640,360,who is slicing tofu into rectangular sticks,woman,15642
624,640,360,who is cutting some tofu into cubes,woman,15643
624,640,360,who is cutting tofu into cubes,woman,15644
624,640,360,who cuts tofu into rectangles,woman,15645
624,640,360,who is slicing tofu into cubes,woman,15646
624,640,360,who is slicing tofu into strips,woman,15647
624,640,360,who is slicing butter,woman,15648
624,640,360,who is cutting tofu,woman,15649
624,640,360,what is a woman cutting into cubes,tofu,15650
624,640,360,what is a woman slicing,butter,15651
624,640,360,what is a woman cutting,tofu,15652
624,640,360,who is slicing tofu,woman,15653
624,640,360,what is being sliced,tofu,15654
624,640,360,who slices tofu,woman,15655
624,640,360,what is a woman doing,slouse,15656
624,640,360,what is a woman doing,cut,15657
